rf_id,ee_name,ee_address_1,ee_address_2,ee_city,ee_state,ee_postcode,ee_country,or_name,or_name,exec_dt,ack_dt,file_id,cname,caddress_1,caddress_2,caddress_3,caddress_4,reel_no,frame_no,convey_text,record_dt,last_update_dt,page_count,purge_in
243920189,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24392,189,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/17,2010/5/17,3,N
243920192,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24392,192,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/17,2010/5/17,2,N
243920522,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24392,522,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/17,2010/5/17,3,N
243920581,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24392,581,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/17,2010/5/17,3,N
243930026,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24393,26,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/17,2010/5/17,3,N
243930253,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2009/7/14,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24393,253,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/17,2014/3/18,2,N
243930272,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24393,272,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/17,2010/5/17,2,N
243970914,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2009/11/4,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24397,914,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/18,2010/5/18,2,N
244010823,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2004/4/28,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24401,823,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/18,2010/5/19,2,N
244010825,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2004/4/28,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24401,825,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/18,2010/5/19,2,N
244030099,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,1998/7/2,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24403,99,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/18,2010/5/19,2,N
244130929,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2010/5/14,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24413,929,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2014/5/6,2,N
244140034,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24414,34,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,3,N
244140044,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24414,44,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,3,N
244140373,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2010/4/30,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24414,373,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244140422,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,1997/8/28,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24414,422,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244140461,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,1997/4/22,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24414,461,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244140602,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24414,602,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244140606,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24414,606,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244150154,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24415,154,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244150158,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24415,158,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244150168,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24415,168,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244150519,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24415,519,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2011/6/28,2,N
244150529,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24415,529,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244170007,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,1999/5/10,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24417,7,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244170039,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,1999/5/19,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24417,39,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244170133,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,1999/8/25,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24417,133,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244170135,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2001/9/12,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24417,135,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/5/20,2,N
244170147,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24417,147,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/20,2010/7/27,3,N
244280302,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,1996/1/9,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24428,302,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/24,2010/5/24,2,N
244280445,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24428,445,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/24,2010/5/24,3,N
244280459,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,1999/8/27,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24428,459,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/24,2010/5/24,2,N
244280942,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24428,942,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/24,2010/5/24,2,N
244370070,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,1996/1/9,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24437,70,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/25,2010/5/25,2,N
244370104,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24437,104,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/25,2010/5/25,3,N
244370132,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,1996/6/19,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24437,132,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/25,2010/5/25,2,N
244370150,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,1996/3/21,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24437,150,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/5/25,2010/5/25,2,N
245360505,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24536,505,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/15,2012/2/7,3,N
245360511,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24536,511,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/15,2010/9/7,3,N
245370444,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24537,444,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/15,2010/6/16,3,N
245370457,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24537,457,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/15,2010/6/16,3,N
245370484,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24537,484,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/15,2011/4/26,3,N
245410834,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24541,834,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/16,2010/6/16,3,N
245410920,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2010/5/27,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24541,920,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/16,2019/7/30,2,N
245700969,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2005/9/22,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24570,969,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/22,2010/6/22,2,N
245710085,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24571,85,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/22,2010/6/22,2,N
246070679,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24607,679,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/29,2010/6/29,2,N
246070720,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24607,720,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/29,2010/6/29,2,N
246070737,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2006/5/18,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24607,737,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/29,2010/6/29,2,N
246090063,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24609,63,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/6/29,2016/1/12,3,N
246110615,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24611,615,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/7/1,2010/7/1,2,N
246210539,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24621,539,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/7/1,2010/7/1,3,N
246210553,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24621,553,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/7/1,2010/7/1,3,N
246210558,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24621,558,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/7/1,2011/6/28,3,N
247850932,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2010/7/12,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24785,932,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/8/5,2010/8/5,2,N
247900538,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2010/5/14,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24790,538,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/8/4,2014/5/6,2,N
247920183,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24792,183,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/8/5,2010/8/5,3,N
247920318,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24792,318,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/8/5,2010/8/5,2,N
247920442,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24792,442,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/8/5,2011/3/29,2,N
247920444,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24792,444,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/8/5,2014/4/22,2,N
247920446,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,ARLINGTON,VIRGINIA,22230, ,UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA,2008/7/24,,10,NATIONAL SCIENCE FOUNDATION,4201 WILSON BLVD,ROOM 1265,"ARLINGTON, VA 22230",,24792,446,CONFIRMATORY LICENSE (SEE DOCUMENT FOR DETAILS).,2010/8/5,2010/8/5,2,N
